ACCOUNT_ID,PARTY_ID,ACCOUNT_TYPE,ACCOUNT_STATUS,OPEN_DATE,BALANCE,CURRENCY,INTEREST_RATE,BRANCH_ID,CREATED_AT
16b7e167-e4f8-4ec9-bb53-e1b1d60af357,a1d6a6fb-788a-4f2e-b5eb-db8804182208,Checking,Dormant,2026-04-08,18060.49883587407,USD,4.933225180422883,BR011,2026-04-08 09:54:00
2dd8950f-b5bd-47df-b985-ed0772221488,5ce823f2-939c-4392-b930-68f2ecc4de93,Savings,Dormant,2026-04-08,57600.28640999015,USD,3.4776006810735356,BR036,2026-04-08 00:42:34
44d41050-6fbb-4e55-8ae8-e01a43d2c510,dcebea15-a5bc-4c82-ac9c-32afc51b57f9,Checking,Active,2026-04-08,17433.609582638743,USD,3.5608062324200898,BR022,2026-04-08 01:22:04
b57b5108-b555-431f-ad98-766b05c89a8a,85204b67-6c87-431f-bf21-8d0afb527fc7,Checking,Active,2026-04-08,87130.93955809671,USD,1.4218276519180393,BR031,2026-04-08 09:20:01
4acb27bf-1885-4424-99c3-62ea7b094406,e17ee128-01d6-4c65-a5bd-192aaa204558,Savings,Closed,2026-04-08,14187.831638878159,EUR,1.349376251979289,BR005,2026-04-08 12:11:36
59b1a9cb-f6e1-4df4-b87b-447aec400e01,f1d74860-3080-46ba-8aec-a0e48d46a1ce,Checking,Active,2026-04-08,33931.74484476129,USD,2.175125300448611,BR018,2026-04-08 05:29:15
a44989dd-7d08-4e87-b757-d72e8aa11bf5,f98035b1-b301-4ac2-bc14-5e652dc0862d,Savings,Closed,2026-04-08,15517.248114736884,AED,3.2091931435668872,BR008,2026-04-08 08:53:23
e10919cd-515a-47fc-898d-2ab0da809f2c,b6839481-2bcf-4953-84fe-b42830569129,Savings,Active,2026-04-08,86164.5710577986,USD,1.210518252295545,BR013,2026-04-08 02:30:26
1e389813-c143-4707-9599-f9d83e7c795a,7f7060e5-55d2-4fe8-bf74-3a276313a406,Checking,Active,2026-04-08,7084.232125890821,INR,2.23689528950284,BR010,2026-04-08 03:07:54
c76982b9-2ab1-4640-9ff1-c588e6d53dde,651e79a9-f70c-4d76-b286-59dea7508c35,Checking,Active,2026-04-08,4797.943867496922,USD,4.670705553772799,BR004,2026-04-08 11:28:25
470f4948-6c65-4ef5-957f-b992501118a8,71a55786-98fb-4e95-ac7b-55ac5a785728,Checking,Active,2026-04-08,20164.293951450505,INR,2.693116064631372,BR030,2026-04-08 13:10:42
9a822f91-e5a2-493b-bd01-f5229c77f13f,9ff8d7ab-3125-47d9-bee2-900e26b8ea8d,Checking,Active,2026-04-08,99271.81128591234,USD,3.205470755122776,BR039,2026-04-08 05:22:53
a90592d8-1e06-4ae5-b85f-664933ae4196,e849421c-2f83-4f68-892f-71f6f374e5c1,Credit Card,Active,2026-04-08,41708.07814766267,USD,24.669115542907797,BR016,2026-04-08 03:51:04
848d547c-3722-41ec-8a64-a184822a02df,989a6f88-4f22-4d86-935a-380ef6f13087,Checking,Active,2026-04-08,54951.178268586526,GBP,3.624438234107421,BR035,2026-04-08 03:16:26
991875e5-e300-4088-babd-5e83ffda18c5,3cb42fd5-ae2c-4ae8-8eb1-71a16c43a6d9,Checking,Active,2026-04-08,54223.183432829304,EUR,2.8695783021049146,BR025,2026-04-08 13:17:44
94a20f91-0a4a-4736-a870-ecde1a951e79,50810f13-87d4-4261-b30a-b94de6339108,Savings,Dormant,2026-04-08,11567.254966254548,INR,2.0932276004959363,BR034,2026-04-08 06:47:23
e879dd3f-6940-4837-8da2-485b286c6da8,dbacf503-c920-4f4a-a055-b078bc173f31,Checking,Active,2026-04-08,72240.97822825225,EUR,1.3374929674152143,BR029,2026-04-08 10:10:28
b223abab-0524-41d8-9a8f-cabc11eb3b1e,b496834a-efb7-40ad-bb7f-aa92a996cf64,Checking,Active,2026-04-08,35115.21816382628,AED,4.878933732266597,BR021,2026-04-08 02:33:17
612e535e-00d1-4384-9155-fa587911e2b5,a0387a88-a99f-456f-9c65-d2701305a020,Savings,Active,2026-04-08,35719.102468243735,GBP,3.379265796082012,BR005,2026-04-08 03:55:00
3d62e645-cc8d-4c9d-8746-db8fdc687db2,57660c7c-22c2-41c9-88bf-e5145d2fa275,Savings,Active,2026-04-08,65808.18429582509,USD,4.446395802375111,BR009,2026-04-08 06:45:41
d80ec68a-bc20-48ec-a630-14a4bddcfa9b,965bc69d-6157-4cd7-8dd8-4a79897e592e,Credit Card,Dormant,2026-04-08,-588.225104697517,USD,23.18232203433228,BR012,2026-04-08 10:09:36
101e66f2-7c79-4dc2-a38f-5a25159fb0a6,41ef9998-d4ea-4d34-82d9-cccb04993e23,Savings,Active,2026-04-08,69625.66556001749,USD,1.3339973508603207,BR020,2026-04-08 01:37:49
4397bb64-a129-4f71-ae0d-dc3681fc6179,a3a7327a-990b-46a4-89c4-7ad86d2add58,Checking,Active,2026-04-08,34706.16792946565,GBP,3.441324033734874,BR026,2026-04-08 10:19:14
6a308ac5-1eea-47a5-b7ca-3057126b94db,fdf3b573-3abb-40e9-bcf1-971835276bc6,Checking,Dormant,2026-04-08,71519.91699697213,INR,4.40729094881209,BR033,2026-04-08 09:18:31
1bca1614-ca1e-49c6-9cee-7cb460b0e252,329b6d2f-2257-4c02-9378-50b480e95e9b,Savings,Active,2026-04-08,94061.63646954828,USD,2.14923358079703,BR034,2026-04-08 00:24:25
85aa2f0f-995d-4839-9dbe-03d9bc8a9366,1344755e-accc-435d-8175-94770688c7ac,Checking,Active,2026-04-08,57366.369896524106,USD,3.1741242658662787,BR018,2026-04-08 02:31:07
cd927e24-622b-415c-af84-2551136be2aa,931cc15d-4375-42b0-a309-ce65d48ab5c1,Savings,Active,2026-04-08,42658.02246989658,AED,0.40071013278571543,BR027,2026-04-08 05:45:52
81bebe21-ae54-4f48-b104-107cf7d45aa7,429e3248-8499-461e-8b0f-2d34bffb521a,Checking,Active,2026-04-08,12090.593737526478,GBP,4.693902106556864,BR019,2026-04-08 09:26:47
71bb7d3d-1856-4a8a-a3b3-cea4465042e5,17f35046-185c-49eb-81af-98d13244235c,Savings,Active,2026-04-08,34198.69335089471,INR,0.6117599830676467,BR036,2026-04-08 06:46:00
db9ad89a-18f8-45cc-b534-6b214a277f24,f9b33622-e02e-4809-989f-307530eb8cbd,Checking,Closed,2026-04-08,8931.12492430498,EUR,2.603416771762336,BR009,2026-04-08 06:18:02
8616be39-6a97-4a1d-9e98-3a07e301771a,6ad10a83-098c-424e-b360-05813232171c,Checking,Closed,2026-04-08,49387.26477732823,USD,3.467080439946657,BR007,2026-04-08 07:45:13
70f36779-4d16-496a-b9b2-bee7151f2442,ce011c9b-a17d-43bc-af84-981a7d855053,Checking,Active,2026-04-08,67449.61036386076,GBP,2.1195853519803083,BR003,2026-04-08 07:37:45
ec710ab3-26af-46a2-8bd6-02302941c54d,96824c7d-1e9f-4fac-8cc6-744de4d6a16b,Checking,Dormant,2026-04-08,15930.726254212956,INR,2.133100620019617,BR039,2026-04-08 06:08:32
6159f5b9-ca5e-4074-bc3d-49c1ac07a032,39472e6b-7c71-46ed-bcad-98b987aa66ab,Savings,Dormant,2026-04-08,20433.722392757285,USD,4.017329357869583,BR001,2026-04-08 09:22:05
e93632c2-2658-45e9-8d0e-788b424bb491,0ee52f5e-6973-405a-aede-34278b14ecf9,Savings,Active,2026-04-08,38324.30369452387,INR,1.1487476329770467,BR042,2026-04-08 09:57:12
c5ae1669-142a-4d29-a1e3-3731159a78ae,ac10aade-9449-49ce-b38d-f4275c98cc77,Savings,Active,2026-04-08,95791.94351965273,USD,4.186494826289833,BR009,2026-04-08 08:31:38
1e2cfa40-b184-4afe-8c6e-ba4f7eb0f8d5,3633369b-5df9-4149-9c54-7e355a154087,Credit Card,Active,2026-04-08,-3820.604880743812,INR,17.174529148658284,BR012,2026-04-08 12:45:01
b2493f82-a67d-487b-b048-6fabf4c714a6,aa31cc1f-ed16-4b1c-a9f0-16d137f98619,Checking,Dormant,2026-04-08,71873.21481591687,USD,2.4236316968954887,BR005,2026-04-08 05:35:48
e6ed5cc1-ee65-48d9-8ee1-de9904ecb447,b01dc8b9-d811-4e0e-b7c6-5234929dd9a8,Savings,Active,2026-04-08,3569.70125058585,USD,4.706693174165228,BR035,2026-04-08 08:47:52
14e29759-d6ba-4515-b7d1-dd91567ed622,bef9ea90-a976-40c6-b30b-94f987ae3539,Savings,Dormant,2026-04-08,21082.000932099458,INR,1.4016620750369522,BR036,2026-04-08 10:23:20
096f7cbb-69db-445a-a2c4-6ccf15f68f9e,f417d807-f29c-460d-94d4-69ce521d977d,Checking,Active,2026-04-08,22746.68013024269,USD,4.554028407280083,BR040,2026-04-08 00:34:05
82493839-b607-4f7f-9022-c0a38e03b61c,6b8da4bb-7ff6-420a-8564-ccc71909f364,Checking,Active,2026-04-08,9121.971896264356,AED,3.3966482345007565,BR035,2026-04-08 12:37:33
ae2f5ad5-0911-4cc5-8e93-f5584a9895f7,4602a96d-c39a-4994-9542-e2de248da7be,Checking,Active,2026-04-08,42825.01680731979,USD,3.3125132815712157,BR048,2026-04-08 11:35:31
7430ebac-c69f-4168-a50e-fc6ba9c45632,3ab50e2d-29a7-48f0-a8d5-7e7668e063c9,Savings,Closed,2026-04-08,81683.21840357198,INR,4.082216099018418,BR015,2026-04-08 01:14:01
034e0d35-bdb2-439e-ac49-93d0d943086c,312ea765-c800-40b7-83d7-e94a63ccd601,Checking,Closed,2026-04-08,5378.721390727203,USD,0.6694201493679873,BR024,2026-04-08 08:33:37
3a9c5b68-7524-4e70-893d-48472a664934,3d541a94-ac80-48c6-8426-15d319854297,Credit Card,Active,2026-04-08,-692.4263483480563,USD,17.118479555296677,BR020,2026-04-08 06:13:40
ed56b09c-2f73-417d-84da-57f94cc78636,76b838fb-8a42-42af-a2cb-b989ea97727e,Checking,Closed,2026-04-08,49901.34247240795,EUR,4.2548103125186545,BR042,2026-04-08 13:07:29
0a5c280b-cca3-4dc4-907f-634758cdf6c6,844f902e-471b-41bb-b989-e59b5e9ed673,Checking,Active,2026-04-08,80327.31770255831,USD,0.4941477414696893,BR018,2026-04-08 10:32:04
9923dc04-79f5-4c99-857b-0c2bc8083d87,7187d73e-bd16-48dd-94f7-9e31e2872821,Checking,Closed,2026-04-08,88596.36511945128,USD,1.0842990474936731,BR045,2026-04-08 06:57:38
5c96a97d-9c3f-4de0-a7b6-a19a4eb42bad,60132b5e-c03f-4bce-9b5b-120790fb6e67,Savings,Dormant,2026-04-08,97453.12709972245,AED,4.7571516930883595,BR037,2026-04-08 11:15:53
30dc1959-f6e7-4fcc-85bc-55eac40b89e3,0d126dc7-05ff-490e-8594-1038392afb47,Checking,Active,2026-04-08,12859.338106201969,USD,4.5579696933860046,BR046,2026-04-08 07:08:56
912c853e-6309-43a4-9035-383bdba4ebbc,8d9190db-d6fa-4c96-99fe-98ee71a33c4b,Credit Card,Dormant,2026-04-08,69143.8940663086,INR,21.666041555260392,BR029,2026-04-08 02:02:59
9fc32737-2190-44e3-a534-40bb7bc958e8,f1fd5c9b-11c5-4c74-98ee-164290812132,Checking,Active,2026-04-08,34382.45816459486,USD,4.0765232451695415,BR027,2026-04-08 04:54:56
3ae0948a-f470-4561-a25f-5b60b0e1427e,f1b1ecaa-8854-42d2-a2f7-ab96f429a372,Checking,Active,2026-04-08,6668.756796949148,INR,4.2625735077149445,BR030,2026-04-08 09:36:33
65019ca0-af04-4570-a90d-24604a1090ea,63c9d503-f399-488c-ba98-82a4cbd00008,Checking,Dormant,2026-04-08,92441.20496284142,EUR,0.6301116888321413,BR001,2026-04-08 11:06:42
01442be4-f227-48a1-bd05-cabc65398c07,34307f7c-92a8-4f67-ba2e-2570f7900c3f,Checking,Active,2026-04-08,18538.683582583766,INR,1.8349653381646174,BR002,2026-04-08 12:56:15
10aaea12-7b36-4166-8855-4772067ce9a0,a8931a4f-defc-4adb-b081-4a4a47e17e67,Savings,Dormant,2026-04-08,11331.529553911721,INR,3.417099137133227,BR005,2026-04-08 05:13:56
649bc9d2-3a92-47d5-b462-f969d92b1279,d57cea1d-e4b4-4a39-b602-39b4c81015a7,Checking,Dormant,2026-04-08,26798.0152821536,AED,2.4967971023568345,BR007,2026-04-08 13:12:32
114288a0-9a0f-4e2b-b410-8cd72e0644e9,f1ed63c4-c9ad-47a7-bf31-27acfd8e9c63,Checking,Active,2026-04-08,55746.898269598256,USD,3.965567536463026,BR047,2026-04-08 08:26:28
d506d8b4-a6ee-4927-88a4-67f7de960968,66320421-817e-4fd5-a38f-6516150fe875,Checking,Active,2026-04-08,86395.68630701049,USD,3.1271264444401856,BR018,2026-04-08 09:33:20
fb80e49f-4771-4953-a68c-c768f74112bc,6aa6ae26-01a7-4ddd-9479-389a459ae133,Credit Card,Active,2026-04-08,48406.743329690726,EUR,18.641888098250874,BR025,2026-04-08 03:00:43
0208674a-4cfb-4459-b961-80edab8d4935,604fe470-b00b-49ba-a7a2-9e2a1d20eee1,Checking,Active,2026-04-08,75687.34670917725,USD,3.2018554129053114,BR031,2026-04-08 03:30:58
